충청남도,보령시,대천고등학교 운동장,6565,126.60411054105282,36.36553380821017,
충청남도,공주시,신풍초등학교 운동장,2577,126.95371409026009,36.51693827577655,
충청남도,보령시,대천여자중학교 운동장,3025,126.59340590848717,36.354570341076034,
충청남도,보령시,대천여자고등학교 운동장,9387,126.58442623048559,36.36013717218253,
경상북도,포항시,학곡리 마을회관,242,129.4910951461333,35.93167219508187,
경상북도,포항시,신계리 마을회관,242,129.47872102261115,35.936939405007045,
경상북도,포항시,대진리 마을회관,242,129.51712220907794,35.92501377470562,
경상북도,포항시,장기초등학교 모포분교 운동장,1815,129.52325373888604,35.93446798707835,
경상북도,포항시,학계리 마을회관,242,129.50193017721733,35.92848240523189,
경상북도,포항시,서촌2리 마을회관,242,129.4835336803392,35.90805325749907,
경상북도,포항시,금오리 경로당,242,129.49683988205956,35.9162641130197,
경상북도,포항시,금오리 마을회관,242,129.4889697432572,35.92228133369505,
충청남도,보령시,오천초등학교 운동장,1240,126.52320955893776,36.43829726189381,
충청남도,보령시,천북초등학교 운동장,4797,126.53153049157159,36.48179777791678,
충청남도,보령시,낙동초등학교 운동장,1875,126.56548199024533,36.493866293203574,
충청남도,보령시,웅천초등학교 운동장,4677,126.59167644296363,36.23992567386797,
충청남도,보령시,주포초등학교 운동장,2148,126.59052460649745,36.41596141889704,
충청남도,보령시,보령중학교 운동장,3697,126.58984690113293,36.41660837337015,
경상북도,포항시,방산2리 마을회관,242,129.45529729128378,35.91603198617683,
경상북도,포항시,산서리 마을회관,242,129.4622442126324,35.891331698087996,
경상북도,포항시,장기중학교 운동장,6292,129.49287883887956,35.89179275024058,
경상북도,포항시,방산1리 마을회관,242,129.46676373482262,35.90314943070468,
경상북도,포항시,방산2리 마을공터,242,129.44924106334142,35.911505164108895,
충청남도,보령시,청룡초등학교 운동장,10581,126.5387385915049,36.31945479897706,
충청남도,보령시,청파초등학교 운동장,2169,126.51158396591997,36.31839422033395,
충청남도,보령시,웅천중고등학교 운동장,5886,126.60444776185176,36.23410616363357,
경상북도,포항시,계원2리 마을회관,242,129.5250937316357,35.859819400136104,
경상북도,포항시,두원리 마을회관,242,129.51622354285556,35.84474377206432,
경상북도,포항시,수성리 마을회관,242,129.50340807438454,35.87883631355729,
충청남도,보령시,성주초등학교 운동장,4889,126.65367963907748,36.34205603694829,
충청남도,보령시,개화초등학교 운동장,1694,126.65438122337397,36.306644745733124,
충청남도,보령시,대천여자상업고등학교,6364,126.57895203122963,36.33214326791759,
충청남도,보령시,주산초등학교 운동장,4393,126.634348,36.199524,
충청남도,보령시,주산산업고등학교 운동장,2276,126.63628179534811,36.1981516105394,
충청남도,보령시,미산초,중학교 운동장,3119,126.67697635295298,36.288636319774945,
경상북도,포항시,양포초등학교 운동장,3630,129.5132231056683,35.87620185507385,
경상북도,포항시,양포항 주차장,2299,129.5198767820061,35.88151312504894,
경상북도,포항시,계원1리 공동작업장,242,129.5286074280799,35.87063174996885,
충청남도,보령시,청보초등학교 운동장,9297,126.65621599007713,36.38940728473003,
충청남도,보령시,남포초등학교 운동장,5008,126.60918910319052,36.30487844215794,
충청남도,보령시,남포중학교 운동장,7600,126.59131930590394,36.29516759496603,
충청남도,아산시,온양초등학교 운동장,5605,127.01846195997894,36.76074231505239,
충청남도,아산시,이순신종합운동장,11966,127.02113660938743,36.767797656846255,
충청남도,보령시,청소초등학교 운동장,5995,126.59230354876513,36.451486736519314,
충청남도,보령시,청라초등학교 운동장,8410,126.67252025699068,36.3903164246013,
충청남도,아산시,온양천도초등학교 운동장,9003,126.991848,36.787509,
충청남도,아산시,온양고등학교 운동장,11724,126.99544676769221,36.78513713098166,
충청남도,아산시,온양신정초등학교 운동장,4034,126.98618920538492,36.7880271907853,
충청남도,아산시,온양초사초등학교 운동장,5605,126.973933,36.750816,
경상남도,창원시 마산합포구,구산초등학교운동장,4105,128.57931637476696,35.12025581103347,
경상남도,창원시,구산중학교 구남분교 운동장,3730,128.587176,35.086935,
경상북도,포항시,신창2리 마을회관,242,129.5280173420966,35.8861577615036,
경상남도,창원시,삼계 더푸른공원,6763,128.503092568682,35.237861040038766,
경상남도,창원시 마산합포구,현동초등학교운동장,6779,128.55688658537858,35.14641119995428,
경상남도,창원시 마산합포구,구산초등학교 구서분교운동장,7192,128.53801020427414,35.12107817709317,
경상남도,창원시,원계근린공원,8961,128.50584457953155,35.23723102524871,
경상남도,창원시,삼계 삼풍대공원,6399,128.5012470782339,35.23357085498743,
경상남도,창원시 마산회원구,교동초등학교 운동장,6915,128.56227118638708,35.22098997538307,
경상남도,창원시 마산회원구,호계초등학교 운동장,2547,128.52263356942325,35.265159909551485,
충청남도,보령시,관창초등학교 운동장,8962,126.58340546414571,36.385234224167135,
충청남도,아산시,온양온천초등학교 운동장,16531,127.00815459179374,36.78221026313586,
충청남도,아산시,온양중앙초등학교 운동장,5884,127.00162580523869,36.77640505452243,
충청남도,아산시,온양신정중학교 운동장,5203,126.98689252094088,36.78883355782239,
경상남도,창원시 마산회원구,회원초등학교 운동장,9769,128.56674290985842,35.219444448049956,
경상남도,창원시 마산회원구,동중학교 운동장,16940,128.56795206766597,35.22075985250063,
경상남도,창원시 마산회원구,합포여자중학교 운동장,6356,128.56167283007386,35.2318800927109,
경상남도,창원시 마산회원구,무학여자고등학교 운동장,7385,128.57495198310787,35.22266814583608,
경상남도,창원시 마산회원구,합성초등학교 운동장,6540,128.58195340372458,35.242441941818214,
경상남도,창원시 마산회원구,경남혜림학교 운동장,1920,128.5803762273991,35.24338826902354,
충청남도,아산시,신리초등학교 운동장,3535,127.02434420585632,36.78651815223659,
충청남도,아산시,온양동신초등학교 운동장,8310,127.01754556747605,36.7794415730286,
충청남도,아산시,충무초등학교 운동장,4991,127.020407,36.790151,
충청남도,보령시,송학초등학교 운동장,6318,126.52702768000647,36.37988401623229,
경상남도,창원시,합성 하늘동산공원,5874,128.58886639186485,35.246186041835514,
경상남도,창원시 마산회원구,팔룡초등학교 운동장,6070,128.59404127621647,35.2418742533321,
경상남도,창원시 마산회원구,양덕중학교 운동장,9653,128.59535474322635,35.24233026946353,
경상남도,창원시,삼각지공원,22554,128.58863207131205,35.220476383458426,
경상남도,창원시 마산회원구,한일여자고등학교 운동장,14997,128.5791008722608,35.22937696088648,
경상남도,창원시 마산회원구,양덕초등학교 운동장,7808,128.58819810213168,35.23345893915017,
충청남도,아산시,온양용화고등학교 운동장,3539,127.00335226396271,36.77357720525007,
충청남도,아산시,용화초등학교 운동장,4440,126.99589155350986,36.77323323356671,
충청남도,아산시,온양용화중학교 운동장,5251,127.0074530911968,36.774714514524135,
충청남도,아산시,온양중학교 운동장,15744,126.99780619511036,36.77426125661334,
경상남도,창원시 마산회원구,북성초등학교 운동장,6036,128.5705905859795,35.231569821626614,
경상남도,창원시,양덕 가고파공원,15042,128.5818933767017,35.22484765152496,
경상남도,창원시 마산회원구,석전초등학교 운동장,6141,128.57645027084504,35.232088886748194,
경상남도,창원시 마산회원구,봉덕초등학교 운동장,4587,128.59470102441855,35.22208284077472,
경상남도,창원시,석전근린공원,16952,128.5694889781542,35.22989088618981,
충청남도,아산시,온양여자고등학교 운동장,9130,127.01429628661248,36.77828441074722,
충청남도,아산시,온양여자중학교 운동장,8195,127.013603,36.776715,
충청남도,아산시,온양풍기초등학교 운동장,5918,127.01912005531373,36.77439885943788,
충청남도,아산시,배방고등학교 운동장,5219,127.06673099764429,36.768642035491915,
충청남도,아산시,동방초등학교 운동장,5777,127.11413938155464,36.77941547824563,
충청남도,아산시,설화중학교 운동장,4083,127.09634305110802,36.78565014918744,
경상남도,창원시 마산회원구,구암중학교 운동장,5075,128.5969182948929,35.25585433961195,
경상남도,창원시 마산회원구,내서초등학교 운동장,5948,128.54540528338882,35.23782699461552,
경상남도,창원시 마산회원구,구암초등학교 운동장,5566,128.5946083433951,35.25789216060472,
경상남도,창원시 마산회원구,창원예술학교 운동장,3751,128.5979229937551,35.25645830267322,
경상남도,창원시 마산회원구,중앙초등학교 운동장,3581,128.60208827991568,35.24840430803563,
경상남도,창원시 마산합포구,진전중학교운동장,4380,128.40940082539475,35.10412792274368,
경상남도,창원시 마산회원구,구암고등학교 운동장,5644,128.5964175833369,35.24692407228023,
경상남도,창원시 마산합포구,하북초등학교운동장,3515,128.46995644907344,35.11595204229392,
경상남도,창원시 마산합포구,진전초등학교운동장,2427,128.41511729828628,35.109934486385015,
충청남도,아산시,금곡초등학교 운동장,2947,127.04093593535848,36.7497780164572,
충청남도,아산시,모산초등학교 운동장,4504,127.05170660500245,36.77002416755558,
충청남도,아산시,아산북수초등학교 운동장,3804,127.0772892638629,36.76793508102993,
충청남도,아산시,배방중학교 운동장,5321,127.070831,36.769891,
충청남도,아산시,온양권곡초등학교 운동장,3630,127.013818,36.790642,
충청남도,아산시,신광초등학교 운동장,4521,126.96970139516415,36.78870279550803,
충청남도,아산시,염티초등학교 운동장,3910,126.977429,36.816498,
충청남도,아산시,송곡초등학교 운동장,7523,127.01815192434589,36.80732584820309,
경상남도,창원시 마산합포구,마산삼진중학교운동장,5465,128.4888441546134,35.11421839247865,
경상남도,창원시 마산합포구,진동초등학교운동장,7538,128.49019004608212,35.118456902390555,
경상남도,창원시 마산합포구,우산초등학교운동장,3351,128.47913206684527,35.10464271160943,
경상남도,창원시 마산합포구,마산삼진고등학교운동장,8179,128.48877940581716,35.118628396035945,
충청남도,아산시,탕정중학교 운동장,3639,127.06366125451652,36.802023441771645,
충청남도,아산시,동덕초등학교 운동장,6328,127.08455214510916,36.82045541681177,
충청남도,아산시,탕정초등학교 운동장,3639,127.06642276178934,36.80167826814427,
충청남도,아산시,탕정미래초등학교 운동장,3897,127.06414942452857,36.79748584278181,
경상남도,창원시 마산합포구,반동초등학교운동장,6565,128.58403021486413,35.08724100487312,
충청남도,아산시,송남중학교 운동장,10381,127.00404074845073,36.72215881208529,
충청남도,아산시,송남초등학교 운동장,4397,127.010051,36.732575,
충청남도,아산시,거산초등학교 운동장,3630,126.989546,36.691827,
충청남도,아산시,충남외국어고등학교 운동장,6413,127.06050965179215,36.80389333458935,
충청남도,아산시,영인초등학교 운동장,6947,126.953276,36.854221,
충청남도,아산시,설화고등학교 운동장,4452,127.09198002376327,36.78778026894314,
충청남도,아산시,연화초등학교 운동장,3257,127.09530860739837,36.786843511581466,
충청남도,아산시,아산용연초등학교 운동장,4083,127.09252960303616,36.79197171443509,
충청남도,아산시,남창초등학교 운동장,14798,127.00137446815793,36.920610651846964,
충청남도,아산시,관대초등학교 운동장,4743,127.03692105238173,36.89837561836664,
충청남도,아산시,염작초등학교 운동장,4049,127.05167490991491,36.923872258192965,
충청남도,아산시,영인중학교 운동장,10164,126.960764,36.854401,
충청남도,아산시,월랑초등학교 운동장,2839,127.069439,36.845539,
충청남도,아산시,음봉중학교 운동장,8025,127.06715891237592,36.84251238882092,
충청남도,아산시,둔포초등학교 운동장,8432,127.03877483308325,36.92663157209744,
충청남도,아산시,아산스마트팩토리마이스트고등학교 운동장,9638,127.04346808854712,36.92941310001882,
인천광역시,동구,영화국제관광고등학교 운동장,2420,126.63993907939972,37.47124872171362,
인천광역시,동구,인천산업정보학교 운동장,4358,126.6408771844356,37.47194303316676,
인천광역시,동구,재능고등학교 운동장,4861,126.64984957679735,37.47520644857317,
충청남도,아산시,오목초등학교 운동장,5461,126.928230,36.808229,
충청남도,아산시,신창중학교 운동장,6828,126.930673,36.799723,
충청남도,아산시,음봉초등학교 운동장,4175,127.011219,36.849185,
충청남도,아산시,쌍룡초등학교 운동장,3976,127.07454811359179,36.880025181524665,
충청남도,아산시,선도중학교 운동장,9163,126.8635926729654,36.78944790345167,
충청남도,아산시,도고온천초등학교 운동장,5526,126.87592177965148,36.75754728040258,
충청남도,아산시,도고중학교 운동장,6239,126.9008369514671,36.74355144077676,
충청남도,아산시,도고초등학교 운동장,9669,126.89948038383835,36.74633314496322,
충청남도,아산시,인주초등학교 운동장,6947,126.895573,36.875644,
충청남도,아산시,금성초등학교 운동장,5892,126.8798714164036,36.84418536055254,
충청남도,아산시,인주중학교 운동장,6662,126.879814,36.860743,
충청남도,아산시,아산성심학교 운동장,1629,126.8629156290376,36.775918041255075,
인천광역시,동구,만석초등학교 운동장,3511,126.628006170011,37.4841514618971,
인천광역시,동구,송현초등학교 운동장,5048,126.63343867961117,37.48179460593531,
인천광역시,동구,창영초등학교 운동장,4992,126.63937285452432,37.4715317631955,
인천광역시,동구,화도진중학교 운동장,5627,126.63231340469136,37.48441187418094,
충청남도,서산시,서령중학교 운동장,10370,126.45855287932444,36.79190722734083,
충청남도,서산시,서산중앙고등학교 운동장,42916,126.47116747084408,36.77819460756935,
충청남도,서산시,서산동문초등학교 운동장,5892,126.46673587527398,36.787782386326164,
충청남도,아산시,신화초등학교 운동장,3473,126.968659,36.886145,
충청남도,서산시,부춘중학교 운동장,5791,126.444292,36.786056,
충청남도,서산시,학돌초등학교 운동장,3110,126.444674,36.784711,
충청남도,서산시,서동초등학교 운동장,7448,126.46759798315625,36.783166218440336,
충청남도,서산시,서령고등학교 운동장,6655,126.45954215731325,36.79270389452378,
인천광역시,중구,용유초등학교 운동장,2541,126.41245606962356,37.447982437368246,
인천광역시,중구,용유초등학교 무의분교장 운동장,1016,126.4252244241731,37.39038038331301,
인천광역시,중구,용유중학교 운동장,2541,126.41245606962356,37.447982437368246,
인천광역시,중구,인천국제공항 화물터미널 남측2번주차장,13068,126.4673758,37.4621161,
인천광역시,중구,인천국제공항 화물터미널 남측4번주차장,7623,126.4713814,37.4644388,
인천광역시,중구,인천국제공항 화물터미널 북측2번주차장,14701,126.4615022,37.4686302,
인천광역시,중구,인천국제공항 화물터미널 북측4번주차장,18513,126.4663943,37.471412,
인천광역시,중구,인천국제공항 제2여객터미널 장기주차장,154275,126.4165462,37.4806884,
인천광역시,중구,인천국제공항 제2여객터미널 썬큰가든,16940,126.4325536,37.4698979,
인천광역시,중구,인천국제공항 제2여객터미널 제2합동청사주차장,14520,126.4317791,37.4707375,
인천광역시,중구,인천국제공항 제1국제여객터미널 서측귀빈주차장,5082,126.4488443,37.4461972,
인천광역시,중구,공항합동청사 잔디광장,111320,126.4595971,37.4410708,
인천광역시,중구,인천국제공항 제1국제여객터미널 장기주차장,515944,126.4529093,37.4440274,
인천광역시,중구,인천국제공항 화물터미널 남측5번주차장,15790,126.4756806,37.4668894,
인천광역시,중구,영마루공원,50918,126.48783681322024,37.496804256649156,
인천광역시,중구,인천국제공항 제1여객터미널 동측귀빈주차장,4472,126.4551605,37.4496817,
인천광역시,중구,공항합동청사 축구장,22990,126.463405,37.4412373,
인천광역시,중구,운서초등학교 운동장,2541,126.51194736160429,37.48355769806492,
인천광역시,중구,유수지공원,49940,126.47956855948551,37.498274333659346,
인천광역시,중구,인천공항초등학교 운동장,3104,126.4857177114148,37.491895425757,
충청남도,서산시,명지중학교 운동장,4114,126.41041018854465,36.967398316664685,
충청남도,아산시,신창초등학교 운동장,5501,126.93255465504915,36.77958854184597,
충청남도,아산시,아산남성초등학교 운동장,4268,126.95654429314645,36.78754559056574,
충청남도,서산시,부춘초등학교 운동장,6368,126.446595,36.778588,
충청남도,서산시,예천초등학교 운동장,3564,126.44964002097771,36.76922606216081,
충청남도,서산시,서령초등학교 운동장,4566,126.44778073521275,36.74376766382543,
충청남도,서산시,오산초등학교 운동장,8876,126.48332483527614,36.74550866374938,
충청남도,서산시,대산초등학교 운동장,3630,126.43507942605362,36.93964973090111,
충청남도,서산시,서산석림중학교 운동장,3968,126.46850126436523,36.773182530283506,
충청남도,서산시,서산여자중학교 운동장,13026,126.46758892628083,36.76816875691411,
충청남도,서산시,서림초등학교 운동장,5164,126.46061238574403,36.76763330510685,
충청남도,서산시,서산중학교 운동장,9919,126.45905811149593,36.768612467674885,
인천광역시,중구,인천공항중학교 운동장,3760,126.48427254628893,37.49748665498452,
인천광역시,중구,삼목초등학교 운동장,3171,126.48608073002087,37.498676701903534,
충청남도,서산시,음암초등학교 운동장,4840,126.5189302085044,36.80027066385118,
충청남도,서산시,서산시종합운동장,166904,126.43577509074606,36.79786291935665,
충청남도,서산시,서산여자고등학교 운동장,16494,126.46739911929407,36.76945673081533,
충청남도,서산시,석림초등학교 운동장,3432,126.46569798836788,36.76958338933145,
충청남도,서산시,서일고등학교 운동장,14995,126.43278398855686,36.85906111823512,
충청남도,서산시,부성초등학교 운동장,10246,126.43575912383861,36.864557564046095,
충청남도,서산시,성연초등학교 운동장,2809,126.44884025215457,36.82404470289583,
충청남도,서산시,성연중학교 운동장,12522,126.46252088866017,36.836815833139795,
인천광역시,중구,운남초등학교 운동장,2541,126.5302483223952,37.49003205006247,
인천광역시,중구,영종초등학교 운동장,2541,126.55315702545124,37.4886395738294,
충청남도,서산시,대진초등학교 운동장,3115,126.3843316764718,36.97726472865417,
충청남도,서산시,인지초등학교 운동장,6582,126.42572024217061,36.75553835456711,
충청남도,서산시,인지중학교 운동장,5529,126.42690072633133,36.74967819860958,
충청남도,서산시,차동초등학교 운동장,5464,126.40090869570585,36.776287621326404,
충청남도,논산시,논산반월초등학교 운동장,7768,127.08411515676939,36.2032222867359,
충청남도,논산시,부창초등학교 운동장,1164,127.08532123564775,36.1995756787014,
충청남도,논산시,논산동성초등학교 운동장,8891,127.09278964931998,36.2024767895061,
충청남도,서산시,명지초등학교 운동장,4509,126.41011030370547,36.97147205030582,
인천광역시,중구,송월초등학교 운동장,3371,126.62521546172503,37.47893006059842,
인천광역시,중구,월미공원,3518,126.6032326,37.4718536,
인천광역시,중구,영종하늘체육공원,73363,126.55456174596303,37.489681101216966,
인천광역시,중구,인일여자고등학교 운동장,3388,126.62646097392181,37.47756794922558,
충청남도,서산시,서산공업고등학교 운동장,9503,126.58713301904491,36.80923832710571,
충청남도,서산시,대철중학교 운동장,8428,126.57872325227135,36.80385447521142,
충청남도,서산시,고북중학교 운동장,10164,126.53415261391459,36.669678687360125,
충청남도,서산시,고북초등학교 운동장,5384,126.53129383391907,36.66704184754712,
충청남도,서산시,음암중학교 운동장,12100,126.51837260858775,36.7897399424343,
충청남도,서산시,동암초등학교 운동장,6219,126.51213672767216,36.76186068649984,
충청남도,서산시,운신초등학교 운동장,7312,126.56201525264282,36.75639985457119,
충청남도,서산시,운산초등학교 운동장,11934,126.58328183566857,36.81151603746547,
충청남도,논산시,광석초등학교 운동장,17970,127.08099987045338,36.24363180074765,
충청남도,논산시,광석중학교 운동장,6050,127.08165746957903,36.2385147325346,
충청남도,논산시,왕전초등학교 운동장,6292,127.10892133729483,36.2396689760095,
충청남도,논산시,노성초등학교 운동장,6050,127.12171519758567,36.27809545021814,
인천광역시,중구,광성중학교 운동장,3845,126.63996335973476,37.46730225126044,
인천광역시,중구,제물포고등학교 운동장,8808,126.62401140913525,37.476356571279325,
인천광역시,중구,율목공원,11839,126.6330547,37.4696967,
인천광역시,중구,인천신선초등학교 운동장,3132,126.62779848411697,37.451202133020395,
인천광역시,중구,인천정보산업고등학교,3557,126.63585788572898,37.47111533322871,
인천광역시,중구,신흥여자중학교 운동장,3855,126.63157010437034,37.45388729100187,
인천광역시,중구,신흥중학교 운동장,4316,126.63020373007878,37.45396672270329,
인천광역시,남동구,남동중학교 운동장,3590,126.73802523785179,37.44016499729726,
인천광역시,남동구,만수여자중학교 운동장,4356,126.73303077679186,37.459138441212694,
인천광역시,남동구,주원초등학교 운동장,4583,126.69985064793174,37.464774568055944,
인천광역시,남동구,약산초등학교 운동장,4356,126.71009458267739,37.467450887099524,
인천광역시,남동구,석정초등학교 운동장,5121,126.6962768852534,37.46716573051754,
인천광역시,남동구,상아초등학교 운동장,2395,126.71223618061428,37.457537140486295,
인천광역시,남동구,상인천초등학교 운동장,3576,126.70698796537158,37.46166848223185,
인천광역시,남동구,간석여자중학교 운동장,8010,126.7107391283048,37.46833018826199,
인천광역시,남동구,인천예술고등학교 운동장,2057,126.70370599159428,37.45872195840357,
인천광역시,남동구,성리초등학교 운동장,7913,126.71002052083884,37.44564092693154,
인천광역시,남동구,구월근린공원,20570,126.7189606548957,37.458350161008816,
인천광역시,남동구,인제고등학교 운동장,3968,126.7132068083547,37.461590906945844,
인천광역시,남동구,구월여자중학교 운동장,7660,126.70321521807391,37.44867158733295,
인천광역시,남동구,간석초등학교 운동장,7865,126.71607666814852,37.458885140876774,
인천광역시,남동구,동인천중학교 운동장,19067,126.69698281425325,37.454542576375246,
충청남도,논산시,황산초등학교 운동장,672,127.01315838702932,36.158203525910835,
충청남도,논산시,연무초등학교 운동장,12584,127.09758513880287,36.11745270014883,
충청남도,논산시,성동초등학교 운동장,19844,127.03362130399724,36.19905800844084,
충청남도,논산시,원봉초등학교 운동장,9342,127.06060111511954,36.2124824755947,
인천광역시,남동구,신월초등학교 운동장,4230,126.72365093907837,37.44751557238356,
인천광역시,남동구,만월초등학교 운동장,4288,126.7153456462551,37.44198800938294,
인천광역시,남동구,구월서초등학교 운동장,7990,126.69576539706857,37.45279211205926,
인천광역시,남동구,석천초등학교 운동장,7440,126.70946942410505,37.456272785682316,
인천광역시,남동구,시청 본관 잔디밭(인천애뜰),4900,126.70499326789754,37.45548082578766,
인천광역시,남동구,구월초등학교 운동장,2930,126.7167624329455,37.4518958767911,
인천광역시,남동구,정각초등학교 운동장,4699,126.71566807884808,37.45565108314709,
인천광역시,연수구,해돋이공원,217800,126.6544975611151,37.38766939223731,
인천광역시,연수구,부수지공원,22991,126.67922418813728,37.40744105115887,
인천광역시,연수구,센트럴 파크,242000,126.63921242620313,37.39220568246817,
경상북도,경산시,현흥초등학교,3737,128.77304522686876,35.86162963974874,
충청남도,논산시,논산내동초등학교 운동장,16138,127.10449019484757,36.18575434614927,
충청남도,논산시,논산시민운동장,6900,127.10329837564719,36.19426237897098,
충청남도,논산시,강경중앙초등학교 운동장,9439,127.01974027831596,36.16035285497876,
충청남도,논산시,벌곡초등학교 운동장,3804,127.26641420210727,36.20808455050767,
충청남도,논산시,도산초등학교 운동장,1191,127.31564538897356,36.16202338295618,
경상북도,경산시,영남삼육고등학교,15414,128.82976534367194,35.78831483948195,
경상북도,경산시,압량초등학교,3015,128.76131473103436,35.84321454517641,
인천광역시,연수구,동막공원,12100,126.67340714160147,37.40363016311117,
인천광역시,연수구,동춘공원,12100,126.66979012037501,37.408615003914555,
충청남도,논산시,감곡초등학교 운동장,7260,127.16032959637752,36.2102595588765,
충청남도,논산시,부적초등학교 운동장,9499,127.13584531970369,36.21179874403472,
충청남도,논산시,청동초등학교 운동장,14996,127.19655280053841,36.212724900834615,
충청남도,논산시,백석초등학교 운동장,25410,127.1796027267727,36.247369059145,
인천광역시,연수구,문화공원,50709,126.68048617795098,37.41776785933933,
인천광역시,연수구,용담공원,36435,126.67368754378464,37.41968080573287,
인천광역시,연수구,솔밭 공원,24180,126.69031107360321,37.41633948096236,
인천광역시,연수구,양지공원,12407,126.67869338368108,37.41513351133229,
인천광역시,연수구,대학공원,125375,126.68582301510288,37.42011297562035,
인천광역시,연수구,체육공원,24200,126.68502770244882,37.4082505897288,
인천광역시,연수구,능허대공원,14959,126.643193,37.422885,
인천광역시,연수구,선학공원,11049,126.69921865343197,37.42414810633498,
인천광역시,연수구,솔안 공원,11502,126.68267640333197,37.41187480600507,
인천광역시,연수구,문남공원,26390,126.67841696312992,37.42159278499985,
인천광역시,동구,동산고등학교 운동장,18456,126.64833860234452,37.47359664793716,
인천광역시,동구,송림초등학교 운동장,3354,126.63743463048384,37.47417120434232,
인천광역시,동구,동명초등학교 운동장,2845,126.6425287069402,37.474431087926526,
인천광역시,동구,서흥초등학교 운동장,4166,126.64467982582096,37.47933145466109,
경상남도,창원시,경화초등학교운동장,6536,128.68697672516583,35.15733070471804,
인천광역시,동구,서림초등학교 운동장,6292,126.64678310182535,37.475253252339265,
경상남도,창원시,제황초등학교운동장,3679,128.66974076109352,35.148162031116634,
경상남도,창원시,대야초등학교운동장,7834,128.6636954556729,35.15926676178915,
경상남도,창원시,중앙초등학교운동장,5418,128.67536398114868,35.1544021899048,
경상북도,군위군,소보면복지회관,417,128.47743124658527,36.25659440872475,
경상북도,군위군,효령초등학교 운동장,3211,128.5868302182244,36.156366288484804,
경상북도,군위군,고매초등학교 운동장,1559,128.58252071487894,36.09702876435516,
충청남도,논산시,상월초등학교 운동장,15083,127.13965804641559,36.29375900714137,
경상남도,진주시,진주여자고등학교 운동장,19534,128.07595462624562,35.20099693937645,
경상남도,진주시,봉원초등학교 운동장,9072,128.0699662004162,35.200752640603966,
경상남도,진주시,봉원중학교 운동장,5962,128.0735426437569,35.20452283702469,
경상남도,진주시,봉곡초등학교 운동장,6624,128.07505866433448,35.194276881640725,
경상남도,진주시,진주고등학교 운동장,6976,128.0809949485297,35.20030640610946,
경상남도,진주시,진주초등학교 운동장,5129,128.0784269590553,35.192835592209484,
경상남도,진주시,천전초등학교 운동장,13068,128.09102981527872,35.186133627746095,
경상남도,창원시,용원초등학교운동장,4993,128.81783434775534,35.0970687912318,
경상남도,창원시,진해신항초등학교,4123,128.8105615492518,35.0892831609086,
경상남도,창원시,용재공원,17898,128.8172,35.1003,
경상남도,창원시,안청초등학교운동장,3206,128.80653782190694,35.09950389806447,
인천광역시,부평구,밤골공원,6117,126.72971547343984,37.48069931507968,
인천광역시,부평구,중부동공원(부평3호공원),2716,126.73306074134796,37.50043386439871,
경상북도,군위군,군위국민체육센터,34343,128.57434771348966,36.23714062302239,
경상북도,군위군,군위군보건소,3630,128.5673878,36.229698,
경상북도,군위군,군위생활체육공원,72358,128.56193103898926,36.24088157578465,
경상북도,군위군,군위고등학교 운동장,53461,128.57035531516223,36.24541756650132,
경상북도,군위군,송원초등학교 운동장,2199,128.47636135330345,36.25369006144302,
인천광역시,부평구,하촌공원(81호공원),298,126.733915898416,37.4909365456147,
인천광역시,부평구,부흥공원(부평3호공원),2272,126.73153052268434,37.49503894734189,
인천광역시,부평구,만월공원,1923,126.728122,37.484087,
인천광역시,부평구,신트리공원,35450,126.72423748256092,37.50649182539315,
인천광역시,부평구,부원초등학교 운동장,2976,126.71961944379112,37.50203555715049,
인천광역시,부평구,부평고등학교 운동장,5662,126.72756047299632,37.50185969362275,
인천광역시,부평구,부일여자중학교 운동장,2904,126.71996334773132,37.48427393433957,
인천광역시,부평구,부흥초등학교 운동장,2831,126.73162263724645,37.495959724063546,
인천광역시,부평구,부평공원,66550,126.71463723012799,37.4893918522945,
인천광역시,남동구,한아름근린공원,30250,126.72881338426649,37.39588883970782,
인천광역시,남동구,나루소공원,3630,126.73371327018805,37.39871847228492,
인천광역시,남동구,바람어린이공원,7260,126.7229595746607,37.39364096678837,
인천광역시,남동구,장도초등학교 운동장,3455,126.73364804917766,37.407730513000196,
인천광역시,남동구,논현중앙근린공원,8470,126.72607156720676,37.403114527935315,
인천광역시,남동구,논현포대근린공원,32670,126.70903619128086,37.408058035151,
인천광역시,남동구,논현초등학교 운동장,4075,126.73115501013864,37.40511378875121,
경상북도,의성군,남대천동네축구장,4840,128.691613,36.350416,
경상북도,의성군,의성여자고등학교,4530,128.6962347,36.361035,
경상북도,의성군,의성북부초등학교 운동장,7136,128.692156,36.361925,
경상북도,경산시,남천초등학교,3473,128.72602167030075,35.767859409671715,
경상북도,군위군,군위초등학교 운동장,5118,128.5687843271256,36.23887886252727,
경상북도,군위군,의흥초등학교 운동장,1879,128.71880637048565,36.17524642871917,
경상북도,군위군,구)산성초등학교 (폐교),4779,128.6954360603462,36.12398575332781,
경상북도,군위군,석산초등학교 운동장,1295,128.85513711599384,36.17496785173728,
경상북도,의성군,의성생활체육야구장,9680,128.69482295663917,36.363322933678695,
경상북도,의성군,의성초등학교운동장,4376,128.69534860732202,36.35231612918435,
인천광역시,남동구,도림초등학교 운동장,4624,126.73174125419308,37.4190289037478,
